fitness_instance_1,time_instance_1,fitness_instance_2,time_instance_2,fitness_instance_3,time_instance_3,fitness_instance_4,time_instance_4,fitness_instance_5,time_instance_5,fitness_instance_6,time_instance_6,fitness_instance_7,time_instance_7,fitness_instance_8,time_instance_8,configuration,average_fitness_across_instances,average_elapsed_time_across_instances,rank_instance_1,rank_instance_2,rank_instance_3,rank_instance_4,rank_instance_5,rank_instance_6,rank_instance_7,rank_instance_8,average_rank
389.6666666666667,2.1940739154815674,402.3333333333333,2.3077449003855386,5964.333333333333,4.481076081593831,6270.666666666667,12.87247864405314,228480.0,65.0907286008199,4433.5,10.076554695765177,4933.7699999999995,21.22163240114848,4202.513333333333,21.128339211146038,"{'mutation_operator': 'scramble', 'crossover_operator': 'scx', 'selection_method': 'linear_ranking', 'population_replacement_strategy': 'round_robin'}",31884.597916666666,17.42157855629921,7,7,1,6,4,4,4,1,4.25
376.0,2.0936803023020425,389.6666666666667,2.237138271331787,6031.0,4.512449343999227,6270.666666666667,4.748802026112874,227488.33333333334,18.90672771135966,4433.5,10.177530924479166,4896.753333333333,22.0373633702596,4202.513333333333,21.243044932683308,"{'mutation_operator': 'scramble', 'crossover_operator': 'scx', 'selection_method': 'exponential_ranking', 'population_replacement_strategy': 'round_robin'}",31761.05416666667,10.744592110315958,1,1,5,5,1,5,2,2,2.75
378.6666666666667,20.170430103937786,389.6666666666667,16.294150829315186,6018.666666666667,43.55825106302897,6270.666666666667,20.935920874277752,228480.0,28.33138346672058,4436.87,24.1557932694753,4885.613333333333,90.50253438949585,4206.163333333333,179.2825129032135,"{'mutation_operator': 'scramble', 'crossover_operator': 'scx', 'selection_method': 'roulette_wheel', 'population_replacement_strategy': 'round_robin'}",31883.289166666666,52.90387211243312,2,2,4,7,3,6,1,3,3.5
388.0,2.0542028745015464,401.0,2.232058048248291,5989.666666666667,4.508236646652222,6201.333333333333,4.721397082010905,227630.66666666666,19.40210763613383,4382.996666666667,10.063324371973673,4908.693333333332,20.92383909225464,4215.34,23.469048579533894,"{'mutation_operator': 'scramble', 'crossover_operator': 'scx', 'selection_method': 'uniform', 'population_replacement_strategy': 'round_robin'}",31764.712083333332,10.921776791413626,6,6,3,1,2,1,3,4,3.25
411.3333333333333,2.2902259826660156,405.0,2.472593386967977,6069.0,4.914568265279134,6278.0,5.282957315444946,228598.0,20.986144542694092,4439.580000000001,11.823018074035645,4992.886666666668,23.61272891362508,4254.843333333333,23.01889244715373,"{'mutation_operator': 'inversion', 'crossover_operator': 'scx', 'selection_method': 'uniform', 'population_replacement_strategy': 'round_robin'}",31931.080416666664,11.800141115983328,20,10,7,8,5,7,7,5,8.625
387.0,2.3387476603190103,394.6666666666667,2.496708075205485,5986.333333333333,5.055680910746257,6248.333333333333,5.313786029815674,229296.33333333334,21.15033483505249,4476.450000000001,11.795343001683554,4989.413333333332,24.425273418426514,4259.176666666666,24.129450639088947,"{'mutation_operator': 'inversion', 'crossover_operator': 'scx', 'selection_method': 'exponential_ranking', 'population_replacement_strategy': 'round_robin'}",32004.713333333337,12.088165571292242,4,3,2,2,9,8,6,6,5.0
399.0,2.336905320485433,404.0,2.526827017466227,6076.666666666667,5.074761946996053,6248.333333333333,5.356887102127075,228758.0,21.41096035639445,4521.253333333334,12.071306149164835,5001.9766666666665,24.85404698053996,4260.226666666666,24.277283668518066,"{'mutation_operator': 'inversion', 'crossover_operator': 'scx', 'selection_method': 'linear_ranking', 'population_replacement_strategy': 'round_robin'}",31958.68208333333,12.238622317711512,12,9,9,3,7,10,9,7,8.25
386.0,2.3475613594055176,403.3333333333333,2.698111613591512,6054.0,5.150883674621582,6248.333333333333,5.748141924540202,228758.0,21.32243839899699,4424.926666666667,11.790371656417847,4994.333333333333,24.739744901657104,4266.759999999999,23.560108343760174,"{'mutation_operator': 'inversion', 'crossover_operator': 'scx', 'selection_method': 'roulette_wheel', 'population_replacement_strategy': 'round_robin'}",31941.960833333334,12.169670234123867,3,8,6,4,6,3,8,8,5.75
405.0,2.317842721939087,410.6666666666667,2.516669670740763,6104.333333333333,4.826869408289592,6284.666666666667,5.246874411900838,229159.33333333334,19.677488406499226,4421.183333333334,11.4319326877594,4951.736666666667,21.71557339032491,4268.193333333334,21.748008251190186,"{'mutation_operator': 'scramble', 'crossover_operator': 'scx', 'selection_method': 'tournament', 'population_replacement_strategy': 'round_robin'}",32000.639166666668,11.1851573685805,16,15,10,9,8,2,5,9,9.25
418.3333333333333,20.115782896677654,397.0,20.298773606618244,6369.0,41.2915678024292,6489.0,40.793405055999756,231161.0,161.59164762496948,4686.040000000001,101.13637733459473,5005.089999999999,180.2789032459259,4272.416666666666,162.51631704966226,"{'mutation_operator': 'insertion', 'crossover_operator': 'scx', 'selection_method': 'uniform', 'population_replacement_strategy': 'round_robin'}",32349.735,91.00284682710965,24,4,21,20,12,18,10,10,14.875
392.0,2.3520309130350747,423.0,2.5103659629821777,6152.0,5.061800718307495,6446.333333333333,5.344767014185588,232877.33333333334,21.380750338236492,4536.366666666667,11.574146588643393,5034.206666666665,25.104798952738445,4296.749999999999,23.26221005121867,"{'mutation_operator': 'mixed', 'crossover_operator': 'scx', 'selection_method': 'exponential_ranking', 'population_replacement_strategy': 'round_robin'}",32519.748750000002,12.073858817418417,8,22,11,14,14,11,12,11,12.875
